filename,label
img_7800.jpg,sepia
img_1467.jpg,noSepia
img_8739.jpg,noSepia
img_8961.jpg,noSepia
img_914.jpg,sepia
img_4413.jpg,noSepia
img_8591.jpg,noSepia
img_12872.jpg,sepia
img_12803.jpg,noSepia
img_3511.jpg,noSepia
img_9777.jpg,noSepia
img_2640.jpg,sepia
img_2169.jpg,noSepia
img_13349.jpg,noSepia
img_3998.jpg,sepia
img_10722.jpg,sepia
img_3098.jpg,sepia
img_3461.jpg,noSepia
img_9629.jpg,noSepia
img_13757.jpg,noSepia
img_4272.jpg,sepia
img_7064.jpg,sepia
img_4738.jpg,sepia
img_5855.jpg,noSepia
img_2123.jpg,noSepia
img_3495.jpg,noSepia
img_12127.jpg,noSepia
img_6292.jpg,sepia
img_4514.jpg,sepia
img_6636.jpg,sepia
img_8584.jpg,sepia
img_5916.jpg,sepia
img_8234.jpg,sepia
img_2426.jpg,sepia
img_12284.jpg,sepia
img_6055.jpg,noSepia
img_3091.jpg,noSepia
img_3536.jpg,sepia
img_3336.jpg,sepia
img_4237.jpg,noSepia
img_1688.jpg,sepia
img_12655.jpg,noSepia
img_12981.jpg,noSepia
img_5165.jpg,noSepia
img_7410.jpg,sepia
img_6324.jpg,sepia
img_1556.jpg,sepia
img_2740.jpg,sepia
img_5928.jpg,sepia
img_4955.jpg,noSepia
img_3079.jpg,noSepia
img_8034.jpg,sepia
img_12952.jpg,sepia
img_10421.jpg,noSepia
img_3165.jpg,noSepia
img_359.jpg,noSepia
img_7601.jpg,noSepia
img_2443.jpg,noSepia
img_8457.jpg,noSepia
img_9882.jpg,sepia
img_11752.jpg,sepia
img_9404.jpg,sepia
img_11964.jpg,sepia
img_12393.jpg,noSepia
img_3489.jpg,noSepia
img_12917.jpg,noSepia
img_11166.jpg,sepia
img_13436.jpg,sepia
img_2743.jpg,noSepia
img_7180.jpg,sepia
img_11641.jpg,noSepia
img_2151.jpg,noSepia
img_11183.jpg,noSepia
img_11811.jpg,noSepia
img_12012.jpg,sepia
img_11244.jpg,sepia
img_1614.jpg,sepia
img_2450.jpg,sepia
img_2240.jpg,sepia
img_62.jpg,sepia
img_6591.jpg,noSepia
img_6657.jpg,noSepia
img_6003.jpg,noSepia
img_2580.jpg,sepia
img_12989.jpg,noSepia
img_2935.jpg,noSepia
img_7885.jpg,noSepia
img_4925.jpg,noSepia
img_8484.jpg,sepia
img_11707.jpg,noSepia
img_4704.jpg,sepia
img_1731.jpg,noSepia
img_11377.jpg,noSepia
img_4320.jpg,sepia
img_8872.jpg,sepia
img_479.jpg,noSepia
img_8821.jpg,noSepia
img_6980.jpg,sepia
img_8786.jpg,sepia
img_12365.jpg,noSepia
img_8210.jpg,sepia
img_7807.jpg,noSepia
img_339.jpg,noSepia
img_11920.jpg,sepia
img_258.jpg,sepia
img_6682.jpg,sepia
img_8041.jpg,noSepia
img_2691.jpg,noSepia
img_6412.jpg,sepia
img_13759.jpg,noSepia
img_9280.jpg,sepia
img_3948.jpg,sepia
img_11104.jpg,sepia
img_1623.jpg,noSepia
img_6202.jpg,sepia
img_10441.jpg,noSepia
img_3366.jpg,sepia
img_5231.jpg,noSepia
img_11158.jpg,sepia
img_875.jpg,noSepia
img_4174.jpg,sepia
img_2692.jpg,sepia
img_12592.jpg,sepia
img_2485.jpg,noSepia
img_3314.jpg,sepia
img_3233.jpg,noSepia
img_7755.jpg,noSepia
img_9900.jpg,sepia
img_5141.jpg,noSepia
img_13768.jpg,sepia
img_895.jpg,noSepia
img_1685.jpg,noSepia
img_5511.jpg,noSepia
img_12710.jpg,sepia
img_2821.jpg,noSepia
img_366.jpg,sepia
img_2910.jpg,sepia
img_5224.jpg,sepia
img_12282.jpg,sepia
img_2431.jpg,noSepia
img_12864.jpg,sepia
img_2447.jpg,noSepia
img_12687.jpg,noSepia
img_6955.jpg,noSepia
img_4776.jpg,sepia
img_7954.jpg,sepia
img_7178.jpg,sepia
img_6013.jpg,noSepia
img_5437.jpg,noSepia
img_1472.jpg,sepia
img_11367.jpg,noSepia
img_338.jpg,sepia
img_11521.jpg,noSepia
img_2377.jpg,noSepia
img_144.jpg,sepia
img_4086.jpg,sepia
img_10234.jpg,sepia
img_11744.jpg,sepia
img_3392.jpg,sepia
img_678.jpg,sepia
img_6857.jpg,noSepia
img_8600.jpg,sepia
img_1826.jpg,sepia
img_11409.jpg,noSepia
img_7893.jpg,noSepia
img_12061.jpg,noSepia
img_9700.jpg,sepia
img_7515.jpg,noSepia
img_8590.jpg,sepia
img_5257.jpg,noSepia
img_11389.jpg,noSepia
img_2111.jpg,noSepia
img_3465.jpg,noSepia
img_10955.jpg,noSepia
img_2997.jpg,noSepia
img_13289.jpg,noSepia
img_13407.jpg,noSepia
img_6395.jpg,noSepia
img_10874.jpg,sepia
img_12920.jpg,sepia
img_3389.jpg,noSepia
img_7950.jpg,sepia
img_2527.jpg,noSepia
img_9507.jpg,noSepia
img_11412.jpg,sepia
img_871.jpg,noSepia
img_13530.jpg,sepia
img_1450.jpg,sepia
img_2952.jpg,sepia
img_4307.jpg,noSepia
img_10538.jpg,sepia
img_6025.jpg,noSepia
img_12339.jpg,noSepia
img_5579.jpg,noSepia
img_123.jpg,noSepia
img_9768.jpg,sepia
img_5369.jpg,noSepia
img_5640.jpg,sepia
img_7518.jpg,sepia
img_13645.jpg,noSepia
img_910.jpg,sepia
img_1089.jpg,noSepia
img_2207.jpg,noSepia
img_810.jpg,sepia
img_39.jpg,noSepia
img_5551.jpg,noSepia
img_12279.jpg,noSepia
img_8354.jpg,sepia
img_11219.jpg,noSepia
img_8028.jpg,sepia
img_9875.jpg,noSepia
img_3150.jpg,sepia
img_11554.jpg,sepia
img_13345.jpg,noSepia
img_13271.jpg,noSepia
img_8501.jpg,noSepia
img_4311.jpg,noSepia
img_7448.jpg,sepia
img_12867.jpg,noSepia
img_8382.jpg,sepia
img_5922.jpg,sepia
img_2282.jpg,sepia
img_4896.jpg,sepia
img_13100.jpg,sepia
img_198.jpg,sepia
img_3034.jpg,sepia
img_13457.jpg,noSepia
img_3607.jpg,noSepia
img_2069.jpg,noSepia
img_4194.jpg,sepia
img_12176.jpg,sepia
img_5815.jpg,noSepia
img_12540.jpg,sepia
img_13360.jpg,sepia
img_480.jpg,sepia
img_7101.jpg,noSepia
img_10002.jpg,sepia
img_4253.jpg,noSepia
img_12597.jpg,noSepia
img_8694.jpg,sepia
img_13775.jpg,noSepia
img_495.jpg,noSepia
img_690.jpg,sepia
img_5307.jpg,noSepia
img_7631.jpg,noSepia
img_8222.jpg,sepia
img_11333.jpg,noSepia
img_2896.jpg,sepia
img_7142.jpg,sepia
img_3217.jpg,noSepia
img_3739.jpg,noSepia
img_2686.jpg,sepia
img_10373.jpg,noSepia
img_467.jpg,noSepia
img_7672.jpg,sepia
img_11821.jpg,noSepia
img_6978.jpg,sepia
img_5719.jpg,noSepia
img_2278.jpg,sepia
img_4167.jpg,noSepia
img_6952.jpg,sepia
img_9647.jpg,noSepia
img_3590.jpg,sepia
img_1470.jpg,sepia
img_9861.jpg,noSepia
img_5798.jpg,sepia
img_12361.jpg,noSepia
img_7811.jpg,noSepia
img_3712.jpg,sepia
img_7670.jpg,sepia
img_4405.jpg,noSepia
img_4480.jpg,sepia
img_8256.jpg,sepia
img_1150.jpg,sepia
img_560.jpg,sepia
img_12481.jpg,noSepia
img_4248.jpg,sepia
img_8415.jpg,noSepia
img_5517.jpg,noSepia
img_720.jpg,sepia
img_12918.jpg,sepia
img_12931.jpg,noSepia
img_5498.jpg,sepia
img_8850.jpg,sepia
img_9451.jpg,noSepia
img_1865.jpg,noSepia
img_9248.jpg,sepia
img_1173.jpg,noSepia
img_12410.jpg,sepia
img_11485.jpg,noSepia
img_4646.jpg,sepia
img_3025.jpg,noSepia
img_10512.jpg,sepia
img_6628.jpg,sepia
img_3101.jpg,noSepia
img_7916.jpg,sepia
img_6975.jpg,noSepia
img_9588.jpg,sepia
img_993.jpg,noSepia
img_13325.jpg,noSepia
img_10943.jpg,noSepia
img_10549.jpg,noSepia
img_11339.jpg,noSepia
img_5402.jpg,sepia
img_7092.jpg,sepia
img_2747.jpg,noSepia
img_6356.jpg,sepia
img_4098.jpg,sepia
img_787.jpg,noSepia
img_4108.jpg,sepia
img_9720.jpg,sepia
img_3071.jpg,noSepia
img_362.jpg,sepia
img_859.jpg,noSepia
img_6619.jpg,noSepia
img_3124.jpg,sepia
img_13156.jpg,sepia
img_8874.jpg,sepia
img_7138.jpg,sepia
img_11829.jpg,noSepia
img_13578.jpg,sepia
img_2905.jpg,noSepia
img_1069.jpg,noSepia
img_11329.jpg,noSepia
img_11694.jpg,sepia
img_9548.jpg,sepia
img_10448.jpg,sepia
img_9283.jpg,noSepia
img_7547.jpg,noSepia
img_6632.jpg,sepia
img_3573.jpg,noSepia
img_9057.jpg,noSepia
img_7411.jpg,noSepia
img_9870.jpg,sepia
img_364.jpg,sepia
img_9839.jpg,noSepia
img_8614.jpg,sepia
img_1494.jpg,sepia
img_4588.jpg,sepia
img_8488.jpg,sepia
img_8188.jpg,sepia
img_2795.jpg,noSepia
img_2860.jpg,sepia
img_13406.jpg,sepia
img_9184.jpg,sepia
img_13444.jpg,sepia
img_4953.jpg,noSepia
img_13701.jpg,noSepia
img_4186.jpg,sepia
img_10399.jpg,noSepia
img_5578.jpg,sepia
img_10774.jpg,sepia
img_9909.jpg,noSepia
img_2847.jpg,noSepia
img_6201.jpg,noSepia
img_4431.jpg,noSepia
img_8681.jpg,noSepia
img_7122.jpg,sepia
img_3773.jpg,noSepia
img_5721.jpg,noSepia
img_13754.jpg,sepia
img_5865.jpg,noSepia
img_7166.jpg,sepia
img_3234.jpg,sepia
img_2975.jpg,noSepia
img_1752.jpg,sepia
img_12894.jpg,sepia
img_3811.jpg,noSepia
img_6165.jpg,noSepia
img_13600.jpg,sepia
img_7994.jpg,sepia
img_265.jpg,noSepia
img_7843.jpg,noSepia
img_6086.jpg,sepia
img_3531.jpg,noSepia
img_7027.jpg,noSepia
img_11475.jpg,noSepia
img_9252.jpg,sepia
img_13644.jpg,sepia
img_12806.jpg,sepia
img_4529.jpg,noSepia
img_4847.jpg,noSepia
img_4714.jpg,sepia
img_4018.jpg,sepia
img_6686.jpg,sepia
img_4278.jpg,sepia
img_2866.jpg,sepia
img_5318.jpg,sepia
img_9318.jpg,sepia
img_8162.jpg,sepia
img_9827.jpg,noSepia
img_702.jpg,sepia
img_164.jpg,sepia
img_8173.jpg,noSepia
img_6337.jpg,noSepia
img_2217.jpg,noSepia
img_3842.jpg,sepia
img_7373.jpg,noSepia
img_5842.jpg,sepia
img_6471.jpg,noSepia
img_7867.jpg,noSepia
img_435.jpg,noSepia
img_11738.jpg,sepia
img_12304.jpg,sepia
img_7640.jpg,sepia
img_9173.jpg,noSepia
img_5503.jpg,noSepia
img_13179.jpg,noSepia
img_4788.jpg,sepia
img_2841.jpg,noSepia
img_8246.jpg,sepia
img_13483.jpg,noSepia
img_9149.jpg,noSepia
img_461.jpg,noSepia
img_4927.jpg,noSepia
img_2066.jpg,sepia
img_10109.jpg,noSepia
img_706.jpg,sepia
img_6232.jpg,sepia
img_4616.jpg,sepia
img_1921.jpg,noSepia
img_3845.jpg,noSepia
img_3706.jpg,sepia
img_3345.jpg,noSepia
img_9445.jpg,noSepia
img_2771.jpg,noSepia
img_6837.jpg,noSepia
img_900.jpg,sepia
img_5255.jpg,noSepia
img_5344.jpg,sepia
img_936.jpg,sepia
img_4290.jpg,sepia
img_12140.jpg,sepia
img_676.jpg,sepia
img_7256.jpg,sepia
img_12441.jpg,noSepia
img_5177.jpg,noSepia
img_3044.jpg,sepia
